###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57923.445909   2.628  0.372 -40836571530 15173221532 o  0   1.12 266.37407 -29.31596  7931.93  1543.85 2.30 2.18  71.7 -0.472 -3.19 -2.21 02a57923o0401o
57923.454773 -17.726  3.358  -295  990 o  0   1.24 266.37407 -29.31596  7913.74  1506.08 2.48 2.41 -80.4 -0.460 14.95 15.93 02a57923o0419o
57923.463142 -17.054  0.957  -547  524 o  0   1.01 266.37407 -29.31596  7966.01  1584.82 2.23 2.13 -71.5 -0.488 15.70 16.55 02a57923o0436o
57923.475912 -17.039  1.874  -555 1040 o  0   1.17 266.37407 -29.31596  8003.86  1467.10 2.23 2.14 -74.8 -0.478 14.97 15.83 02a57923o0462o
57925.341904 -19.126  1.557   -81  126 i  0   0.09 266.37407 -29.31596  5289.73  9170.03 2.00 1.93  -6.5 -0.479 18.46 20.12 02a57925o0197i
57925.342380 -19.249  0.600   -72   44 i  0   0.63 266.37407 -29.31596  5306.41  9208.97 2.00 1.92  -1.6 -0.475 18.55 20.13 02a57925o0198i
57925.342856 -19.299  0.607   -69   42 i  0   0.51 266.37407 -29.31596  5255.52  9131.02 2.03 1.91  -2.8 -0.480 18.55 20.13 02a57925o0199i
57925.343332 -19.933  2.858   -39  110 i  0   0.08 266.37407 -29.31596  5238.45  9247.92 2.00 1.95   5.0 -0.481 18.50 20.13 02a57925o0200i
57926.439213 -17.118  0.051  -516   26 o  0  22.10 266.37407 -29.31596  3975.33  9804.83 3.20 2.96 -22.5 -0.459 18.86 20.58 01a57926o0403o
57926.447072   4.898  0.088 -330374922423 29146309664 o  0   7.28 266.37407 -29.31596  1357.55   169.35 2.88 2.77  57.2 -0.477 -4.19 -1.62 01a57926o0419o
57926.448051 -16.289  0.028 -1108   31 o  0 103.33 266.37407 -29.31596  3997.87  9879.29 4.17 3.08  -5.4 -0.410 18.75 20.54 01a57926o0421o
57926.455909   4.518  0.145 -232972917482 33797479578 o  0   7.05 266.37407 -29.31596  1380.89   244.94 2.98 2.87  78.5 -0.501 -4.29 -1.67 01a57926o0437o
57926.456398 -16.939  0.059  -609   36 o  0  20.62 266.37407 -29.31596  3934.00  9836.09 3.38 3.03 -21.0 -0.453 18.82 20.52 01a57926o0438o
57926.465255 -16.167  0.027 -1239   33 o  0  75.76 266.37407 -29.31596  3920.22  9991.14 3.75 3.22 -12.1 -0.431 18.76 20.46 01a57926o0456o
57926.473100   6.119  0.050 -1017557029189 50917383590 o  0   4.27 266.37407 -29.31596  1301.59   356.82 2.95 2.82  85.6 -0.488 -4.20 -1.68 01a57926o0472o
57928.442147 -18.387  0.115  -160   18 g  0   3.07 266.37407 -29.31596  5296.22  3047.94 2.89 2.69  54.9 -0.481 19.28 21.54 02a57928o0411g
57928.442624 -18.467  0.111  -149   17 g  0   2.91 266.37407 -29.31596  5279.40  3009.17 2.89 2.68  55.7 -0.488 19.24 21.54 02a57928o0412g
57928.443101 -18.582  0.115  -134   15 g  0   2.70 266.37407 -29.31596  5329.95  3086.82 2.83 2.62  59.1 -0.490 19.25 21.54 02a57928o0413g
57929.444023 -18.201  0.183  -190   35 r  0   1.54 266.37407 -29.31596  5584.86  1140.60 2.35 2.16  57.0 -0.495 19.12 20.74 02a57929o0407r
57929.444502 -18.066  0.117  -216   25 r  0   2.78 266.37407 -29.31596  5568.12  1101.59 2.38 2.17  55.4 -0.496 19.13 20.74 02a57929o0408r
57929.444978 -18.195  0.186  -191   36 r  0   1.51 266.37407 -29.31596  5618.89  1179.56 2.38 2.18  51.8 -0.495 19.12 20.74 02a57929o0409r
57930.435615 -15.873  0.027 -1624   43 o  0 5016.37 266.37407 -29.31596  5029.57  9739.82 5.00 3.45  -6.6 -0.386 18.51 20.50 01a57930o0369o
57930.436490 -17.419  0.260  -391  102 i  0   1.25 266.37407 -29.31596  7056.90  1774.64 2.33 2.07  44.2 -0.498 18.27 19.90 02a57930o0389i
57930.436967 -17.793  0.291  -277   81 i  0   1.57 266.37407 -29.31596  7040.26  1735.65 2.27 2.03  46.0 -0.502 18.27 19.90 02a57930o0390i
57930.437443 -17.553  0.175  -346   60 i  0   6.05 266.37407 -29.31596  7107.92  1812.88 2.58 2.25  49.8 -0.491 18.22 19.88 02a57930o0391i
57930.443526 -17.108  0.077  -521   40 o  0  23.91 266.37407 -29.31596  2488.03    97.94 3.29 3.18  16.8 -0.434 18.32 20.55 01a57930o0385o
57930.444507 -15.919  0.029 -1557   44 o  0 6781.80 266.37407 -29.31596  5051.61  9814.64 4.96 3.34  -6.3 -0.416 18.58 20.52 01a57930o0387o
57930.452368 -15.762  0.023 -1800   42 o  0  72.02 266.37407 -29.31596  2509.99   172.84 4.00 3.62  10.2 -0.427 18.13 20.57 01a57930o0403o
57930.452856 -15.511  0.018 -2268   42 o  0 15155.65 266.37407 -29.31596  5004.02  9770.36 4.74 3.88 -13.7 -0.414 18.54 20.44 01a57930o0404o
57930.458239 -15.709  0.024 -1890   45 o  0  65.11 266.37407 -29.31596  4988.81  9910.97 4.40 3.63 -19.1 -0.431 18.60 20.51 01a57930o0415o
57930.458740 -16.156  0.033 -1252   42 o  0  58.95 266.37407 -29.31596  2441.64   122.59 4.24 3.49   2.3 -0.409 18.14 20.56 01a57930o0416o
57930.469573 -15.904  0.028 -1580   44 o  0  43.41 266.37407 -29.31596  2429.32   284.00 3.49 3.43  83.2 -0.449 18.19 20.49 01a57930o0438o
57934.426543 -16.851  0.053  -660   35 o  0  88.48 266.37407 -29.31596  2950.56  7120.60 4.21 3.14  -1.9 -0.403 18.50 20.43 01a57934o0386o
57934.435403   4.773  0.084 -294697319096 24611381313 o  0  48.26 266.37407 -29.31596  2990.29  7191.24 2.96 2.94 -37.4 -0.452 -3.70 -1.91 01a57934o0404o
57934.443776 -17.292  0.068  -440   30 o  0  62.65 266.37407 -29.31596  2925.39  7150.73 3.26 3.09 -24.8 -0.437 18.58 20.48 01a57934o0421o
57934.452632   4.992  0.074 -360452882010 26575763335 o  0  34.98 266.37407 -29.31596  2909.54  7301.40 2.93 2.84 -71.8 -0.455 -3.74 -1.96 01a57934o0439o
57938.404427 -15.258  0.023 -2864   65 o  0 2337.34 266.37407 -29.31596  3314.20  6969.60 4.78 3.94 -17.3 -0.452 17.93 19.43 01a57938o0233o
57938.412829 -15.106  0.022 -3294   72 o  0 2567.18 266.37407 -29.31596  3336.92  7041.28 4.97 4.06 -15.4 -0.394 17.98 19.42 01a57938o0250o
57938.421235 -15.573  0.030 -2141   64 o  0 296.42 266.37407 -29.31596  3290.65  6997.56 4.47 3.66 -20.8 -0.473 18.05 19.44 01a57938o0267o
57938.432616 -16.103  0.039 -1314   52 o  0  40.20 266.37407 -29.31596  3278.69  7161.27 4.08 3.27 -25.8 -0.449 18.15 19.48 01a57938o0290o
57948.401361 -17.914  0.259  -248   64 o  0   1.04 266.37407 -29.31596  4958.63    52.64 2.31 2.01  46.8 -0.555 18.83 19.96 02a57948o0319o
57948.407310 -18.010  0.468  -227  106 o  0   0.53 266.37407 -29.31596  7395.60  9760.73 2.24 2.08  28.1 -0.556 18.47 19.77 02a57948o0331o
57948.416222 -17.855  0.302  -262   79 o  0   0.82 266.37407 -29.31596  7379.77  9721.85 2.25 2.08  27.7 -0.559 18.41 19.73 02a57948o0349o
57948.418663 -17.805  0.313  -274   86 o  0   0.39 266.37407 -29.31596  4995.39    94.05 2.35 2.07  48.7 -0.542 18.86 19.87 02a57948o0354o
57948.424601 -17.644  0.119  -318   38 o  0   4.23 266.37407 -29.31596  7450.85  9798.72 2.36 2.21  30.1 -0.536 18.42 19.71 02a57948o0366o
57948.433503 -18.001  0.271  -229   62 o  0   1.52 266.37407 -29.31596  7468.43  9679.82 2.22 2.11  18.8 -0.558 18.47 19.70 02a57948o0384o
57950.393287   4.422  0.104 -213205480286 22115317242 o  0  10.00 266.37407 -29.31596  3121.68  9939.85 3.40 2.81 -80.6 -0.437 -3.47 -1.77 01a57950o0313o
57950.395714 -17.161  0.099  -496   49 o  0  19.46 266.37407 -29.31596 10466.11   183.84 3.76 2.80 -85.8 -0.463 18.58 20.17 01a57950o0318o
57950.401050   4.510  0.104 -231241626554 23964716132 o  0   9.86 266.37407 -29.31596   458.74   308.11 3.47 2.67  76.5 -0.510 -4.32 -1.46 01a57950o0329o
57950.401539   5.078  0.056 -390209723640 21689904468 o  0  48.20 266.37407 -29.31596  3142.64 10012.48 3.57 3.36 -56.2 -0.396 -3.50 -1.76 01a57950o0330o
57950.403968 -16.941  0.062  -607   38 o  0  14.07 266.37407 -29.31596 10398.98   138.26 3.77 2.71 -84.0 -0.480 18.82 20.45 01a57950o0335o
57950.409304   5.060  0.306 -383551623257 117201314921 o  0   0.77 266.37407 -29.31596   479.73   380.89 3.45 2.66  79.0 -0.523 -4.40 -1.35 01a57950o0346o
57950.409791 -17.154  0.056  -499   28 o  0  23.21 266.37407 -29.31596  3094.06  9969.25 3.58 2.83 -81.6 -0.445 18.73 20.56 01a57950o0347o
57950.412213 -17.163  0.065  -495   32 o  0  23.65 266.37407 -29.31596 10381.62   290.47 3.79 2.71 -85.4 -0.476 18.84 20.43 01a57950o0352o
57950.417562   4.499  0.139 -228842209607 31788804096 o  0   5.92 266.37407 -29.31596   410.30   338.15 3.55 2.67  80.5 -0.526 -4.27 -1.65 01a57950o0363o
57950.418046 -17.509  0.086  -360   31 o  0  33.76 266.37407 -29.31596  3078.50 10121.52 3.46 2.81 -82.4 -0.446 18.44 20.13 01a57950o0364o
57950.425823 -17.833  0.208  -267   55 o  0   6.25 266.37407 -29.31596   398.12   489.63 3.52 2.68  80.3 -0.551 17.59 19.72 01a57950o0380o
57954.386092   5.547  0.042 -600717476716 24955622178 o  0  89.16 266.37407 -29.31596  4172.78  8294.30 4.00 3.21 -85.7 -0.392 -3.75 -1.60 01a57954o0360o
57954.394844   5.582  0.038 -620699683510 23756772855 o  0  93.49 266.37407 -29.31596  4193.96  8368.27 3.95 3.14 -85.2 -0.394 -3.65 -1.66 01a57954o0378o
57954.403095   5.719  0.039 -703805598223 27233923052 o  0  68.19 266.37407 -29.31596  4144.95  8324.38 3.99 3.25 -86.0 -0.390 -3.79 -1.70 01a57954o0395o
57954.411813   5.593  0.040 -627091748873 25192610975 o  0  84.70 266.37407 -29.31596  4110.72  8477.29 4.04 3.24 -83.2 -0.391 -3.72 -1.75 01a57954o0413o
57958.374948 -17.921  0.116  -246   29 o  0  17.06 266.37407 -29.31596  4190.03  8795.78 3.07 2.65 -68.8 -0.492 18.73 20.50 01a57958o0007o
57958.383718 -17.147  0.057  -503   28 o  0  35.43 266.37407 -29.31596  4209.43  8869.14 3.42 3.22 -57.3 -0.428 18.68 20.41 01a57958o0025o
57958.391980 -17.232  0.056  -465   26 o  0  47.74 266.37407 -29.31596  4163.54  8825.22 3.59 2.92 -76.8 -0.452 18.62 20.40 01a57958o0042o
57958.400719   5.603  0.039 -632572710616 24400697752 o  0 140.21 266.37407 -29.31596  4148.11  8977.05 3.79 3.06 -80.4 -0.411 -3.73 -1.90 01a57958o0060o
57960.377191 -19.144  0.269   -80   22 o  0   5.16 266.37407 -29.31596  6816.88  1105.82 2.14 1.99  62.1 -0.501 19.09 20.64 02a57960o0263o
57960.386093 -20.056  0.680   -34   23 o  0   1.70 266.37407 -29.31596  6802.30  1066.36 2.12 1.99  60.2 -0.499 19.05 20.59 02a57960o0281o
57960.394590 -19.146  0.349   -80   28 o  0   3.21 266.37407 -29.31596  6855.90  1143.81 2.25 2.10  55.5 -0.483 19.01 20.52 02a57960o0298o
57960.403496 -19.719  0.659   -47   31 o  0   4.91 266.37407 -29.31596  6877.23  1024.45 2.14 2.00  58.7 -0.509 18.96 20.47 02a57960o0316o
57964.369811   2.743  0.388 -45414326333 17615253850 i  0   1.41 266.37407 -29.31596  6831.11  3518.07 1.98 1.86  55.9 -0.468 -3.16 -1.70 02a57964o0234i
57964.370298   2.178  0.530 -26987498231 14312630988 i  0   1.53 266.37407 -29.31596  6814.44  3479.38 2.01 1.87  54.9 -0.486 -3.11 -1.69 02a57964o0235i
57964.370783   2.863  0.284 -50699746773 14384907290 i  0   1.34 266.37407 -29.31596  6864.96  3556.52 2.03 1.86  62.4 -0.469 -3.18 -1.69 02a57964o0236i
57966.346838 -16.630  0.043  -810   35 o  0  83.12 266.37407 -29.31596  5843.62 10376.40 3.73 3.34 -82.1 -0.418 18.35 19.82 01a57966o0201o
57966.354611 -16.316  0.028 -1081   30 o  0  68.15 266.37407 -29.31596  3339.42   729.35 3.59 3.43  46.2 -0.406 18.17 19.73 01a57966o0217o
57966.355098 -17.171  0.070  -492   34 o  0  43.54 266.37407 -29.31596  5865.28 10449.79 3.38 3.37 -86.2 -0.438 18.36 19.78 01a57966o0218o
57966.362865 -17.371  0.067  -409   27 o  0  22.52 266.37407 -29.31596  3358.57   801.95 3.14 3.07 -54.3 -0.416 18.19 19.75 01a57966o0234o
57966.363352 -17.113  0.067  -518   35 o  0  40.81 266.37407 -29.31596  5814.43 10404.72 3.42 3.00 -72.1 -0.450 18.49 19.81 01a57966o0235o
57966.371124 -17.476  0.083  -371   31 o  0  35.97 266.37407 -29.31596  3289.70   758.51 3.10 3.07 -89.1 -0.421 18.24 19.76 01a57966o0251o
57966.379377   3.650  0.196 -104715568224 20477711120 o  0   6.56 266.37407 -29.31596  3277.81   910.58 2.98 2.87  78.3 -0.442 -4.02 -2.50 01a57966o0268o
57973.405397 -18.865  0.443  -103   46 o  0   1.97 266.37407 -29.31596  5136.56  3028.49 2.17 2.03 -72.5 -0.468 18.02 18.63 02a57973o0343o
57973.413833 -18.699  0.453  -120   54 o  0   0.74 266.37407 -29.31596  5121.16  2989.26 2.18 2.04 -77.3 -0.470 17.99 18.41 02a57973o0360o
57973.421750 -18.540  0.389  -139   54 o  0   2.12 266.37407 -29.31596  5173.20  3066.59 2.15 2.00 -76.7 -0.472 17.77 18.29 02a57973o0376o
57973.429614 -19.111  0.609   -82   50 o  0   1.89 266.37407 -29.31596  5191.93  2948.49 2.22 2.09 -79.2 -0.466 17.97 18.37 02a57973o0392o
57975.350389 -17.909  0.174  -249   44 o  0   4.31 266.37407 -29.31596  4798.20  8506.52 3.03 2.94 -31.9 -0.443 18.46 19.69 01a57975o0223o
57975.358238 -17.088  0.075  -530   40 o  0   8.87 266.37407 -29.31596  4815.21  8576.78 3.18 2.96   0.8 -0.451 18.41 19.68 01a57975o0238o
57975.366042 -16.201  0.036 -1202   44 o  0  49.33 266.37407 -29.31596  4765.28  8530.14 3.68 3.55  24.9 -0.419 18.28 19.62 01a57975o0253o
57975.373900 -16.923  0.063  -618   39 o  0  31.29 266.37407 -29.31596  4751.62  8677.45 3.44 3.23  84.3 -0.427 18.29 19.56 01a57975o0268o
57977.341230 -18.908  0.471   -99   47 o  0   1.11 266.37407 -29.31596  7399.58   228.79 2.36 2.12  67.2 -0.487 18.86 20.18 02a57977o0220o
57977.349366 -18.609  0.267  -131   35 o  0   3.45 266.37407 -29.31596  9990.24  9921.39 2.54 2.21  50.0 -0.497 18.06 19.93 02a57977o0236o
57977.349881 -18.990  0.313   -92   29 o  0   3.12 266.37407 -29.31596  7383.92   191.84 2.29 2.08  62.4 -0.500 18.89 20.08 02a57977o0237o
57977.352458 -18.961  0.758   -95   72 o  0   0.51 266.37407 -29.31596    50.91  9986.22 2.32 1.95  20.9 -0.492 18.87 19.84 02a57977o0242o
57977.358080 -18.544  0.266  -139   37 o  0   3.87 266.37407 -29.31596  9975.73  9882.01 2.47 2.20  45.9 -0.513 18.06 19.83 02a57977o0253o
57977.358604 -18.834  0.295  -106   31 o  0   3.61 266.37407 -29.31596  7454.51   268.52 2.38 2.15  61.0 -0.486 18.85 19.98 02a57977o0254o
57977.361144 -18.055  0.223  -218   48 o  0   2.38 266.37407 -29.31596    72.37  9866.96 2.52 2.18  27.1 -0.471 18.78 19.76 02a57977o0259o
57977.366786 -18.400  0.249  -158   39 o  0   2.25 266.37407 -29.31596 10031.23  9961.37 2.63 2.31  53.2 -0.494 18.01 19.73 02a57977o0270o
57977.367297 -18.791  0.282  -111   31 o  0   3.11 266.37407 -29.31596  7475.57   148.62 2.56 2.30  59.2 -0.487 18.68 19.87 02a57977o0271o
57977.375490 -19.034  0.502   -88   44 o  0   1.75 266.37407 -29.31596 10067.62  9841.36 2.67 2.37  48.8 -0.494 18.03 19.65 02a57977o0287o
57979.340487 -17.829  0.078  -268   21 o  0  18.38 266.37407 -29.31596  3696.67  7791.88 3.03 2.80  -9.8 -0.463 18.74 20.66 01a57979o0201o
57979.348746 -17.374  0.060  -408   25 o  0  31.62 266.37407 -29.31596  3714.86  7862.03 3.20 2.88  -8.5 -0.443 18.74 20.63 01a57979o0217o
57979.357583   1.314  1.917 -12184217735 23353083992 o  0  18.17 266.37407 -29.31596  3646.20  7815.78 2.96 2.66 -84.3 -0.458 -3.58 -1.71 01a57979o0234o
57979.366473   4.456  0.107 -220017104727 23444445586 o  0  33.81 266.37407 -29.31596  3629.77  7967.92 3.06 2.67 -79.3 -0.457 -3.60 -1.76 01a57979o0251o
57981.324159 -20.217  0.455   -30   14 c  0   1.77 266.37407 -29.31596  5517.61   674.16 2.54 2.35  89.4 -0.412 19.51 21.17 02a57981o0171c
57981.332029 -18.735  0.153  -116   18 c  0   2.39 266.37407 -29.31596  7995.61 10375.69 2.81 2.51  58.7 -0.416 19.08 21.13 02a57981o0187c
57981.332512 -20.005  0.266   -36   10 c  0   4.05 266.37407 -29.31596  5502.88   636.08 2.60 2.38 -85.3 -0.405 19.51 21.15 02a57981o0188c
57981.340395 -18.907  0.147   -99   15 c  0   3.11 266.37407 -29.31596  7980.53 10336.61 2.78 2.51  58.9 -0.408 19.13 21.09 02a57981o0204c
57981.340880 -19.552  0.253   -55   14 c  0   2.42 266.37407 -29.31596  5572.54   713.98 2.64 2.41 -82.9 -0.403 19.51 21.12 02a57981o0205c
57981.348988 -18.629  0.112  -128   14 c  0   3.63 266.37407 -29.31596  8050.22 10415.64 2.76 2.50  56.8 -0.414 19.06 21.07 02a57981o0221c
57981.349472 -19.332  0.217   -67   14 c  0   1.78 266.37407 -29.31596  5591.10   596.84 2.62 2.38 -82.2 -0.404 19.49 21.09 02a57981o0222c
57981.357287 -19.049  0.207   -87   18 c  0   2.28 266.37407 -29.31596  8068.72 10295.72 2.73 2.54  61.0 -0.412 19.10 21.03 02a57981o0238c
57983.325453 -17.723  0.089  -296   26 o  0  20.49 266.37407 -29.31596  5563.13 10184.19 3.21 2.63 -75.7 -0.500 18.83 20.64 01a57983o0106o
57983.333764   4.238  0.099 -180019429986 17781511044 o  0  24.02 266.37407 -29.31596  3038.98   542.04 2.94 2.72  81.0 -0.451 -3.86 -1.71 01a57983o0122o
57983.334279 -17.699  0.087  -302   26 o  0  70.28 266.37407 -29.31596  5600.21 10258.54 3.48 2.94 -77.2 -0.454 18.73 20.60 01a57983o0123o
57983.342601 -17.840  0.116  -266   31 o  0   5.58 266.37407 -29.31596  3057.22   615.09 2.93 2.58  79.0 -0.477 18.32 20.42 01a57983o0139o
57983.343108 -17.505  0.078  -362   28 o  0  20.33 266.37407 -29.31596  5531.97 10214.87 3.43 2.71 -77.0 -0.474 18.75 20.52 01a57983o0140o
57983.351437 -17.634  0.089  -321   29 o  0   7.59 266.37407 -29.31596  3003.63   573.44 2.92 2.61  83.7 -0.470 18.24 20.37 01a57983o0156o
57983.351963 -17.229  0.056  -466   26 o  0  47.24 266.37407 -29.31596  5514.52 10368.46 3.42 2.71 -75.0 -0.479 18.71 20.48 01a57983o0157o
57983.360259 -17.999  0.118  -229   27 o  0  15.84 266.37407 -29.31596  2987.11   725.04 2.94 2.63  70.0 -0.481 18.26 20.35 01a57983o0173o
57985.323850 -19.491  0.204   -58   12 c  0   3.16 266.37407 -29.31596  5938.00  3242.84 2.57 2.41  72.0 -0.424 19.43 21.19 02a57985o0189c
57985.332215 -20.088  0.463   -34   16 c  0   2.72 266.37407 -29.31596  5922.64  3204.36 2.67 2.50  72.4 -0.415 19.42 21.17 02a57985o0206c
57985.340121 -19.253  0.167   -72   12 c  0   2.97 266.37407 -29.31596  5974.76  3281.65 2.57 2.42  77.1 -0.426 19.46 21.14 02a57985o0222c
57985.348490 -19.568  0.315   -54   17 c  0   1.31 266.37407 -29.31596  5993.23  3165.29 2.56 2.39  77.3 -0.432 19.31 21.02 02a57985o0239c
57989.315598 -19.743  0.248   -46   11 c  0   3.28 266.37407 -29.31596  5501.05  1940.74 2.55 2.36  78.0 -0.420 19.51 21.16 02a57989o0168c
57989.324080 -20.014  0.283   -36   10 c  0   4.38 266.37407 -29.31596  5486.04  1902.99 2.55 2.38  81.8 -0.412 19.49 21.13 02a57989o0185c
57989.332034 -19.704  0.301   -48   14 c  0   1.80 266.37407 -29.31596  5538.18  1980.19 2.57 2.39  83.2 -0.413 19.48 21.12 02a57989o0201c
57989.340543 -18.916  0.179   -99   18 c  0   2.52 266.37407 -29.31596  5556.75  1862.32 2.71 2.55  82.6 -0.406 19.41 21.10 02a57989o0218c
57991.306593 -16.948  0.061  -604   37 o  0  35.65 266.37407 -29.31596  6187.34  5505.64 3.63 2.74 -84.7 -0.474 18.68 20.57 01a57991o0141o
57991.315583 -17.225  0.059  -468   28 o  0  22.43 266.37407 -29.31596  6222.13  5580.11 3.61 2.67 -86.2 -0.487 18.64 20.56 01a57991o0159o
57991.324088 -17.229  0.071  -466   33 o  0  53.81 266.37407 -29.31596  6154.16  5536.63 3.74 2.83 -86.2 -0.469 18.58 20.55 01a57991o0176o
57991.333093 -17.403  0.077  -397   30 o  0  65.26 266.37407 -29.31596  6136.11  5687.62 3.78 2.80 -86.5 -0.465 18.65 20.55 01a57991o0194o
57993.295199 -19.156  0.454   -79   36 o  0   1.77 266.37407 -29.31596  3224.39  4586.90 2.10 1.89  50.3 -0.502 18.67 19.80 02a57993o0130o
57993.303490 -20.281  1.074   -28   30 o  0   1.15 266.37407 -29.31596  3210.38  4547.46 2.03 1.83  52.7 -0.505 18.74 19.81 02a57993o0147o
57993.311769 -19.597  0.405   -53   21 o  0   2.14 266.37407 -29.31596  3262.89  4623.35 2.07 1.84  59.3 -0.506 18.75 19.82 02a57993o0164o
57993.320044 -19.395  1.198   -63   76 o  0   0.22 266.37407 -29.31596  3298.64  4507.13 2.01 1.84  53.6 -0.503 18.72 19.80 02a57993o0181o
57997.296087 -18.656  0.326  -125   41 o  0   2.51 266.37407 -29.31596  4403.90  6974.51 2.08 2.04  52.9 -0.500 18.22 18.77 02a57997o0130o
57997.304179 -19.804  1.204   -44   52 o  0   1.24 266.37407 -29.31596  4390.43  6934.71 2.21 2.16 -75.0 -0.495 18.17 18.74 02a57997o0146o
57997.312789 -18.493  0.239  -146   35 o  0   4.09 266.37407 -29.31596  4442.86  7011.32 2.24 2.20 -66.2 -0.496 18.17 18.71 02a57997o0163o
57997.320925 -19.029  0.529   -89   47 o  0   2.20 266.37407 -29.31596  4461.40  6892.42 2.17 2.10 -61.4 -0.507 18.13 18.68 02a57997o0179o
57999.312786 -15.260  0.039 -2857  111 o  0  16.92 266.37407 -29.31596  6842.11  3290.61 3.42 3.12 -83.9 -0.428 16.84 17.58 01a57999o0164o
57999.320773 -15.827  0.064 -1694  108 o  0   9.19 266.37407 -29.31596  6856.55  3359.75 3.43 3.05 -86.5 -0.449 16.92 17.71 01a57999o0180o
57999.328805 -15.674  0.077 -1951  151 o  0   5.45 266.37407 -29.31596  6802.59  3312.18 3.38 3.00 -85.8 -0.443 16.61 17.72 01a57999o0196o
57999.336845 -14.013  0.019 -9015  171 o  0  54.95 266.37407 -29.31596  6766.24  3457.76 3.80 3.35 -84.3 -0.417 16.44 17.38 01a57999o0212o
58001.330735 -18.608  0.429  -131   56 o  0   1.26 266.37407 -29.31596  4332.72  7549.67 2.01 1.85  26.5 -0.565 18.03 18.59 02a58001o0201o
58001.337290 -18.337  0.333  -168   56 o  0   0.91 266.37407 -29.31596  4317.79  7509.53 2.00 1.85  28.5 -0.574 18.02 18.54 02a58001o0215o
58001.344383 -18.538  0.576  -140   80 o  0   0.81 266.37407 -29.31596  4386.29  7586.61 2.04 1.88  19.0 -0.576 17.93 18.48 02a58001o0230o
58001.351436 -17.920  0.218  -247   54 o  0   1.59 266.37407 -29.31596  4404.38  7469.61 2.21 2.05  18.3 -0.552 17.95 18.51 02a58001o0245o
58002.326748 -19.118  0.609   -82   50 o  0   0.81 266.37407 -29.31596  4404.37  5052.57 2.03 1.89 -69.7 -0.488 18.19 18.78 02a58002o0165o
58002.333979 -18.989  0.546   -92   50 o  0   1.17 266.37407 -29.31596  4388.51  5012.89 2.07 1.91 -66.5 -0.475 18.05 18.52 02a58002o0180o
58002.341222 -18.409  0.284  -157   45 o  0   2.17 266.37407 -29.31596  4439.10  5089.69 2.09 1.93 -71.3 -0.490 17.94 18.35 02a58002o0195o
58002.348548 -18.606  0.508  -131   67 o  0   0.56 266.37407 -29.31596  4456.16  4974.06 2.07 1.91 -70.2 -0.478 17.97 18.42 02a58002o0210o
58007.271550 -16.865  0.041  -652   26 o  0  56.89 266.37407 -29.31596  7903.77  3951.87 3.56 3.03 -87.8 -0.450 18.63 20.14 01a58007o0103o
58007.279378 -15.745  0.017 -1828   32 o  0 4452.77 266.37407 -29.31596  7918.91  4021.33 3.69 3.18 -87.6 -0.441 18.56 20.11 01a58007o0120o
58007.287217 -16.494  0.036  -917   33 o  0  46.97 266.37407 -29.31596  7866.64  3974.03 3.56 3.14 -87.1 -0.448 18.61 20.08 01a58007o0137o
58007.295510 -16.297  0.027 -1099   30 o  0  42.44 266.37407 -29.31596  7849.04  4120.48 3.43 3.00 -85.5 -0.459 18.62 20.19 01a58007o0155o
58011.264910 -17.626  0.076  -323   24 o  0  18.72 266.37407 -29.31596  8046.24  3534.98 2.85 2.65  -2.0 -0.490 18.87 20.09 01a58011o0098o
58011.270426 -19.837  0.608   -42   26 o  0   6.10 266.37407 -29.31596  5160.95   746.39 2.26 2.13  71.8 -0.450 18.83 20.03 02a58011o0068o
